nom;id;url;daily_price;weekly_price;description;img_link;tag_list;img_id;title_nl;text_nl
ASPIRATEUR PORTABLE;10135.0;https://www.boels.be/fr/louer/nettoyage/aspiration/aspirateur-portable;€ 37,51;€ 93,78;Couloirs étroits dans les cinémas ou les avions, les lieux difficilement accessibles dans les bus et les trains, les escaliers dans les hôtels : cet aspirateur portable permet de travailler aisément dans tous les lieux où les aspirateurs standard ne peuvent passer, très pratique, flexible et d'une grande puissance d'aspiration.Ne peut être utilisé pour le désamiantage;https://www.boels.be/assets/modules/products/aspirateur_portable_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires;https@__www.boels.be_assets_modules_products_aspirateur_portable_big_1.jpg;STOFZUIGER RUGMODEL;Smalle gangen in bioscopen of vliegtuigen, moeilijk toegankelijke plaatsen in bus en trein, traptreden in hotels: overal waar standaard stofzuigers niet meer verder kunnen, maakt deze rugstofzuiger onbeperkt werken mogelijk, uiterst handig, flexibel en met een grote zuigkracht.Niet toegestaan voor asbestsanering
ASPIRATEUR À LIQUIDE ET À BOUE;10656.0;https://www.boels.be/fr/louer/nettoyage/aspiration/aspirateur-a-liquide-et-a-boue;€ 79,86;€ 199,65;Un aspirateur de liquides et de boues puissant et professionnel, pour aspirer et évacuer des liquides tels que eau, boue, huile et liquide de refroidissement. S’utilise dans la construction et l’industrie, mais aussi pour le nettoyage des sols après inondation. Grâce à la combinaison unique d’un système de filtration à 3 niveaux et d’un flotteur de boue à grand volume, cet aspirateur peut fonctionner toute la journée sans interruption, et évacuer de grandes quantité de liquides et de boues. Des sacs spéciaux sont utilisés pour récupérer les boues, afin de retenir les morceaux de béton, les cailloux, etc. et de séparer le liquide qui est évacué.Idéal pour aspirer les boues et l’eau après une inondationLa boue est récupérée dans un sac, l’eau filtrée est évacuéePercer et scier la pierre et le béton avec un minimum de nettoyage aprèsNe convient pas pour les matières sèches, uniquement pour les liquides et la boue;https://www.boels.be/assets/modules/products/aspirateur_a_liquide_et_a_boue_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Casque de protection obligatoire + Protection auditive et oculaire obligatoires + Boels Evolution;https@__www.boels.be_assets_modules_products_aspirateur_a_liquide_et_a_boue_big_1.jpg;SLURRY-, SLIB- EN VLOEISTOFZUIGER;Een krachtige en professionele slurry- slib- en vloeistofzuiger voor het opzuigen, filteren en weer wegpompen van vloeistoffen zoals, water, slib, (beton)slurry, olie en koelmiddelen. Toepasbaar in de bouw en industrie, maar ook bij het schoonmaken van vloeren na overstromingen. Door de unieke combinatie van een 3-traps filtersysteem en een slibvlotter, kan men met de Slib- en vloeistofzuiger ononderbroken de hele dag met hoge capaciteit werken. Voor het opvangen van het slib worden er speciale zakken gebruikt die de vaste stoffen zoals betonslurry, slib vast houd waarna dit gescheiden van de vloeistof kan worden afgevoerd.Ideaal voor het schoonzuigen van slib en water na overstromingenSlib en slurry wordt opgevangen in een zak, het gefilterde water wordt weggepomtBoren en zagen in steen en beton met een minimum aan schoonmaakwerk achterafNiet voor droge stof, enkel voor vloeistoffen slurry en slib
ASPIRATEUR D'EAU À POMPE IMMERGÉE;10165.0;https://www.boels.be/fr/louer/nettoyage/aspiration/aspirateur-deau-a-pompe-immergee;€ 56,87;€ 142,18;Aspirateur d'eau avec pompe d’évacuation puissante et de qualité supérieure intégrée, pour le pompage continu des eaux usées.Arrêt électronique lorsqu'un niveau de remplissage max. est atteintNe peut être utilisé pour le désamiantage;https://www.boels.be/assets/modules/products/aspirateur_deau_a_pompe_immergee_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires;https@__www.boels.be_assets_modules_products_aspirateur_deau_a_pompe_immergee_big_1.jpg;WATERZUIGER MET DOMPELPOMP;Waterzuiger met ingebouwde hoogwaardige en krachtige afvoerpomp voor continu zuigen van afvalwater na bijvoorbeeld overstromingen of bluswerkzaamheden.Elektronische uitschakeling bij het bereiken van het maximale vulniveauNiet toegestaan voor asbestsanering
ASPIRATEUR D'EAU À POMPE IMMERGÉE 25 L;;https://www.boels.be/fr/louer/nettoyage/aspiration/aspirateur-deau-a-pompe-immergee-25-l;p.s.d.;p.s.d.;Un aspirateur à eau polyvalent d’une capacité de 29 litres, équipé d’une pompe pour évacuer l’eau. L’eau peut être évacuée pendant que vous aspirez. Le système de flotteur permet de préserver le moteur de l’eau et des particules.ONE CALL 070-22 28 18 (€ 0,15 p/min.);https://www.boels.be/assets/modules/products/aspirateur_deau_a_pompe_immergee_25_l_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires;https@__www.boels.be_assets_modules_products_aspirateur_deau_a_pompe_immergee_25_l_big_1.jpg;;
ASPIRATEURS POUR ÉTANGS/PISCINES;10241.0;https://www.boels.be/fr/louer/nettoyage/aspiration/aspirateurs-pour-etangspiscines;€ 21,78;€ 43,56;Cet aspirateur nettoie efficacement bassins et piscines. Elimine notamment les algues, les résidus de plantes et d'autres particules flottantes de l’eau.Avec kit complet d'accessoiresNe convient pas pour aspirer la vase;https://www.boels.be/assets/modules/products/aspirateurs_pour_etangspiscines_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires;https@__www.boels.be_assets_modules_products_aspirateurs_pour_etangspiscines_big_1.jpg;VIJVER- / ZWEMBADZUIGER;Deze vijver-/zwembadzuiger reinigt vijvers en zwembaden efficiënt. Verwijdert onder andere algen, plantenresten en andere drijvende deeltjes uit het water.Met complete set opzetstukkenNiet geschikt voor het opzuigen van slik
NETTOYEUR DE MOQUETTES;10141.0;https://www.boels.be/fr/louer/nettoyage/aspiration/nettoyeur-de-moquettes;€ 27,83;€ 69,58;Nettoyeur de moquettes d'une grande capacité de nettoyage pour un nettoyage en profondeur des moquettes, revêtements de sol et, par exemple, sièges auto.Absorption de 90 % de l'eau utiliséeConvient également pour fauteuils, sièges de voitures et garnitures;https://www.boels.be/assets/modules/products/nettoyeur_de_moquettes_big_1.jpg; + Chaussures de protection obligatoires;https@__www.boels.be_assets_modules_products_nettoyeur_de_moquettes_big_1.jpg;TAPIJTREINIGER;Tapijtreiniger met een uitstekend reinigingsvermogen voor een vezeldiepe reiniging van kamerbreed tapijt, bekledingen en bijvoorbeeld autostoelen.Opname van 90% van het gebruikte waterOok geschikt voor bankstellen, autostoelen en bekleding
MACHINE À BROSSER LES MOQUETTES;10130.0;https://www.boels.be/fr/louer/nettoyage/aspiration/machine-a-brosser-les-moquettes;€ 55,66;€ 139,15;Pour nettoyer les revêtements de sol fixes. Brosse le revêtement de sol tout en projetant le détergent sur la moquette. Le moteur d'aspiration aspire ensuite la saleté et le liquide de la moquette.;https://www.boels.be/assets/modules/products/machine_a_brosser_les_moquettes_big_1.jpg; + Chaussures de protection obligatoires + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_machine_a_brosser_les_moquettes_big_1.jpg;TAPIJTBORSTELMACHINE;Voor het reinigen van vaste vloerbedekking. Borstelt de vloerbedekking en gelijktijdig wordt de reinigingsvloeistof in het tapijt gespoten. Hierna zuigt de zuigmotor vuil en vloeistof uit het tapijt.
NETTOYEUSE D'ESCALIER ROULANT;10145.0;https://www.boels.be/fr/louer/nettoyage/aspiration/nettoyeuse-descalier-roulant;€ 217,80;€ 544,50;Ces nettoyeurs d'escaliers roulants assurent un résultat de nettoyage rapide et propre sur tous les trottoirs et escaliers roulants, même lorsqu'ils sont en service. Convient pour un nettoyage d'entretien ou de base.L'eau est aspirée de manière fiable de manière à ne pas s'infiltrer dans l'axe de la machineNettoie escaliers et trottoirs roulants même en service;https://www.boels.be/assets/modules/products/nettoyeuse_descalier_roulant_big_1.jpg; + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_nettoyeuse_descalier_roulant_big_1.jpg;ROLTRAPREINIGER;Deze roltrapreinigers zorgen voor een snel en schoon reinigingsresultaat op alle rolpaden en roltrappen, ook terwijl ze in bedrijf zijn. Geschikt voor zowel onderhouds- als basisreiniging.Water wordt betrouwbaar opgezogen zodat het niet in de machineschacht druppeltReinigt roltrappen en rolpaden terwijl deze gewoon in werking zijn
NETTOYEUSE/CIREUSE;10102.0;https://www.boels.be/fr/louer/nettoyage/nettoyage-1/nettoyeusecireuse;€ 44,77;€ 111,93;Pour nettoyer rapidement et efficacement entre autres les sols de vinyle, béton et carrelages et pour le nettoyage du bois et du parquet.Pour le nettoyage de sols en vinyle, béton et carrelagesPour cirer bois et parquets;https://www.boels.be/assets/modules/products/nettoyeusecireuse_big_1.jpg; + Chaussures de protection obligatoires;https@__www.boels.be_assets_modules_products_nettoyeusecireuse_big_1.jpg;BOEN- / SCHROBMACHINE;Voor het snel en efficiënt reinigen van onder andere vinyl-, beton- en tegelvloeren en het boenen van hout en parket.Voor het schrobben van vinyl-, beton- en tegelvloerenVoor het boenen van hout en parket
NETTOYEUSE ASPIRATEUR COMPACTE;10158.0;https://www.boels.be/fr/louer/nettoyage/nettoyage-1/nettoyeuse-aspirateur-compacte;€ 61,71;€ 154,28;Machine multifonctionnelle pour nettoyer, aspirer et polir. A l'aide de la brosse variable, cette machine s'adapte à chaque situation.Nettoyer et sécher en 1 seul cyclePossibilité de travailler en avant et en arrièreFacile notamment pour travailler sous les tablesAvec brosses distinctes idéales pour nettoyer les terrasses en bois;https://www.boels.be/assets/modules/products/nettoyeuse_aspirateur_compacte_big_1.jpg; + Chaussures de protection obligatoires;https@__www.boels.be_assets_modules_products_nettoyeuse_aspirateur_compacte_big_1.jpg;SCHROBZUIGMACHINE COMPACT;Multifunctionele machine voor schrobben, zuigen en polijsten. Met behulp van de variabele borsteldruk voelt deze machine zich thuis in elke situatie.Schrobben en drogen in 1 cyclusMogelijkheid om voor- en achterwaarts te werkenEenvoudig om onder tafels e.d. te werkenVoorzien van aparte borstels zeer geschikt voor het reinigen van houten terrassen
NETTOYEUSE ASPIRATEUR 46/85 CM SUR BATTERIE;10136.0;https://www.boels.be/fr/louer/nettoyage/nettoyage-1/nettoyeuse-aspirateur-4685-cm-sur-batterie;€ 91,96;€ 229,90;Ces nettoyeuses aspirantes professionnelles nettoient, aspirent et sèchent sans difficulté les surfaces sales les plus diverses.Nettoyer et sécher en 1 seul cyclePression de brosse réglable;https://www.boels.be/assets/modules/products/nettoyeuse_aspirateur_4685_cm_sur_batterie_big_1.jpg; + Chaussures de protection obligatoires + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_nettoyeuse_aspirateur_4685_cm_sur_batterie_big_1.jpg;SCHROBZUIGMACHINE 46/85 CM ACCU;Deze professionele schrobzuigmachines schrobben, zuigen en drogen moeiteloos alle vuile oppervlakten.Schrobben en drogen in 1 cyclusInstelbare borsteldruk
NETTOYEUSE ASPIRANTE À CONDUCTEUR ASSIS 55/85 MM;10164.0;https://www.boels.be/fr/louer/nettoyage/nettoyage-1/nettoyeuse-aspirante-a-conducteur-assis-5585-mm;€ 204,49;€ 511,23;Modèle à siège, particulièrement maniable pour nettoyer sans difficulté les surfaces moyennes à grandes, avec une grande productivité.Très maniableNettoyer et sécher en 1 seul cycle;https://www.boels.be/assets/modules/products/nettoyeuse_aspirante_a_conducteur_assis_5585_mm_big_1.jpg; + Chaussures de protection obligatoires + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_nettoyeuse_aspirante_a_conducteur_assis_5585_mm_big_1.jpg;ZIT-SCHROBZUIGMACHINE 55/85 CM;Uiterst wendbaar zitmodel voor het moeiteloos reinigen van middelgrote tot grote oppervlakken met een grotere productiviteit.Uiterst wendbaarSchrobben en drogen in 1 cyclus
NETTOYEUSE ASPIRANTE À CONDUCTEUR ASSIS 75/94 CM SUR BATTERIE;11004.0;https://www.boels.be/fr/louer/nettoyage/nettoyage-1/nettoyeuse-aspirante-a-conducteur-assis-7594-cm-sur-batterie;€ 363,00;€ 907,50;La parfaite nettoyeuse aspirante à siège pour les surfaces de taille moyenne. Une machine compacte très confortable, combinée à une bonne visibilité alentours, pour le nettoyage des espaces intérieurs.Très maniable;https://www.boels.be/assets/modules/products/nettoyeuse_aspirante_a_conducteur_assis_7594_cm_sur_batterie_big_1.jpg; + Chaussures de protection obligatoires + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_nettoyeuse_aspirante_a_conducteur_assis_7594_cm_sur_batterie_big_1.jpg;ZITSCHROBZUIGMACHINE 75/94 CM ACCU;De perfecte zitschrob-/zuigmachine voor middelgrote oppervlakken. Compacte machine met een groot comfort gecombineerd met een goed zicht rondom voor de reiniging van binnenruimtes.Uiterst wendbaar
NETTOYEUSE ASPIRANTE À CONDUCTEUR ASSIS 100/120 CM BATTERIE;;https://www.boels.be/fr/louer/nettoyage/nettoyage-1/nettoyeuse-aspirante-a-conducteur-assis-100120-cm-batterie;p.s.d.;p.s.d.;Nettoyeuse aspirante robuste pour les circonstances les plus lourdes,convient pour de longs intervalles de travail .Peut fonctionner près du bordL’unité de balayage indépendante peut également aspirer de grandes quantités de poussières et de débris sans balayage préalable.ONE CALL 070-22 28 18 (€ 0,15 p/min.);https://www.boels.be/assets/modules/products/nettoyeuse_aspirante_a_conducteur_assis_100120_cm_batterie_big_1.jpg; + Chaussures de protection obligatoires + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_nettoyeuse_aspirante_a_conducteur_assis_100120_cm_batterie_big_1.jpg;;
NETTOYEUR HAUTE PRESSION À FROID 590 L / 130 BARS;10309.0;https://www.boels.be/fr/louer/nettoyage/nettoyeurs-haute-pression/nettoyeur-haute-pression-a-froid-590-l-130-bars;€ 32,67;€ 81,68;Nos nettoyeurs compacts à haute pression vous permettent de nettoyer ateliers, machines et flotte de véhicules rapidement et à fond.Livré avec flexible, lance et fraise à saletés;https://www.boels.be/assets/modules/products/nettoyeur_haute_pression_a_froid_590_l_130_bars_big_1.jpg; + Protection auditive et oculaire obligatoires;https@__www.boels.be_assets_modules_products_nettoyeur_haute_pression_a_froid_590_l_130_bars_big_1.jpg;HOGEDRUKREINIGER KOUD 590 L / 130 BAR;Met deze compacte hogedrukreinigers kunt u werkplaatsen, machines en wagenparken snel en grondig reinigen.Geleverd met slang, lans en vuilfrees
NETTOYEUR HAUTE PRESSION À FROID 150 BARS;10300.0;https://www.boels.be/fr/louer/nettoyage/nettoyeurs-haute-pression/nettoyeur-haute-pression-a-froid-150-bars;€ 64,13;€ 192,39;Là où il n'y a pas de courant électrique disponible ce nettoyeur haute pression à carburant flexible et autonome a un rôle à jouer. Un raccordement à l'eau suffit pour démarrer et travailler.Livré avec flexible, lance et fraise à saletésCompact et facile à manœuvrerPas de courant nécessaire;https://www.boels.be/assets/modules/products/nettoyeur_haute_pression_a_froid_150_bars_big_1.jpg; + Gants de protection obligatoires + Protection auditive et oculaire obligatoires + Transport en voiture particulière;https@__www.boels.be_assets_modules_products_nettoyeur_haute_pression_a_froid_150_bars_big_1.jpg;HOGEDRUKREINIGER KOUD 150 BAR;Waar geen stroom voorhanden is, is een rol weggelegd voor deze flexibele en onafhankelijke brandstofaangedreven hogedrukreiniger. Een wateraansluiting volstaat om te starten met werken.Geleverd met slang, lans en vuilfreesCompact en makkelijk te manoeuvrerenGeen stroom noodzakelijk
NETTOYEUR HAUTE PRESSION À FROID 230 BARS;10303.0;https://www.boels.be/fr/louer/nettoyage/nettoyeurs-haute-pression/nettoyeur-haute-pression-a-froid-230-bars;p.s.d.;p.s.d.;Ce nettoyeur haute pression à essence est parfait pour les activités de nettoyage dans les endroits où il n'y a pas d'électricité. ﻿En combinaison avec la remorque citerne d'eau, vous pouvez l'utiliser partout sans dépendre des équipements disponibles sur place.Livré avec flexible, lance et fraise à saletésTempérature max. de l'eau 60°Dans nos magasins vous trouvez des détergents spéciauxPas de courant nécessaire;https://www.boels.be/assets/modules/products/nettoyeur_haute_pression_a_froid_230_bars_big_1.jpg; + Gants de protection obligatoires + Protection auditive et oculaire obligatoires + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_nettoyeur_haute_pression_a_froid_230_bars_big_1.jpg;HOGEDRUKREINIGER KOUD 230 BAR;Deze benzine hogedrukreiniger is zeer geschikt voor reinigingswerkzaamheden op locaties zonder stroom. In combinatie met de wateraanhangwagen creëert u de mogelijkheid overal reinigingswerk te doen zonder afhankelijk te zijn van lokale voorzieningen.Geleverd met slang, lans en vuilfreesMaximale watertemperatuur 60°CIn onze winkels vindt u speciale reinigingsmiddelenGeen stroom noodzakelijk
NETTOYEUR HAUTE PRESSION EAU FROIDE 207 BARS;10319.0;https://www.boels.be/fr/louer/nettoyage/nettoyeurs-haute-pression/nettoyeur-haute-pression-eau-froide-207-bars;p.s.d.;p.s.d.;Ces nettoyeurs haute pression à eau froide offrent une solution mobile puissante pour le nettoyage d'objets très sales. Grâce à la combinaison d'une citerne d'eau, d'une citerne de produits chimiques et d'une citerne antigel pour l'hiver, ce nettoyeur haute pression s'utilise à tout moment de l'année.Avec réservoir pour produits chimiques et antigel séparéLivré avec flexible, lance et fraise à saletés;https://www.boels.be/assets/modules/products/nettoyeur_haute_pression_eau_froide_207_bars_big_1.jpg; + Gants de protection obligatoires + Protection auditive et oculaire obligatoires + Equipé d’un dispositif d’attelage;https@__www.boels.be_assets_modules_products_nettoyeur_haute_pression_eau_froide_207_bars_big_1.jpg;HOGEDRUKREINIGER MOBIEL KOUD WATER 207 BAR;Deze koudwater hogedrukreinigers bieden een mobiele, krachtige oplossing voor het reinigen van sterk vervuilde objecten. Door de combinatie van een watertank, chemicaliëntank en daarnaast een antivriestank voor de winterperiode, is deze hogedrukreiniger te gebruiken in elk jaargetijde.Voorzien van aparte chemicaliën- en anti-vriestankGeleverd met slang, lans en vuilfrees
NETTOYEUR HAUTE PRESSION EAU FROIDE 150 BARS;30313.0;https://www.boels.be/fr/louer/nettoyage/nettoyeurs-haute-pression/nettoyeur-haute-pression-eau-froide-150-bars;p.s.d.;p.s.d.;Facile à déplacer grâce aux grandes roues de transport;; + Gants de protection obligatoires + Protection auditive et oculaire obligatoires + Transport en véhicule utilitaire;;HOGEDRUKREINIGER MOBIEL KOUD WATER 150 BAR;Gemakkelijk te verplaatsen door de grote transportwielen
NETTOYEUR HAUTE PRESSION À FROID 400 V 130 BARS;;https://www.boels.be/fr/louer/nettoyage/nettoyeurs-haute-pression/nettoyeur-haute-pression-a-froid-400-v-130-bars;p.s.d.;p.s.d.;Ce nettoyeur compact à haute pression vous permet de nettoyer ateliers, machines et flottes de véhicules rapidement et à fond. Une excellente solution pour les exploitations agricoles également.ONE CALL 070-22 28 18 (€ 0,15 p/min.);https://www.boels.be/assets/modules/products/nettoyeur_haute_pression_a_froid_400_v_130_bars_big_1.jpg; + Gants de protection obligatoires + Protection auditive et oculaire obligatoires + Transport en voiture particulière;https@__www.boels.be_assets_modules_products_nettoyeur_haute_pression_a_froid_400_v_130_bars_big_1.jpg;;
NETTOYEUR HAUTE PRESSION CHAUD 560 L / 140 BARS;10304.0;https://www.boels.be/fr/louer/nettoyage/nettoyeurs-haute-pression/nettoyeur-haute-pression-chaud-560-l-140-bars;€ 88,73;€ 266,20;Les nettoyeurs haute pression à eau chaude sont indiqués pour les tâches de nettoyage les plus diverses. Ils éliminent facilement les plus grandes saletés. L'eau est chauffée par une chaudière qui fonctionnent au carburant. Un branchement au courant de 230 / 400 V est indispensable.Température de l'eau réglable jusqu'à max. 80°Cà raccorder au réseau d'eau courante;https://www.boels.be/assets/modules/products/nettoyeur_haute_pression_chaud_560_l_140_bars_big_1.jpg; + Gants de protection obligatoires + Protection auditive et oculaire obligatoires + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_nettoyeur_haute_pression_chaud_560_l_140_bars_big_1.jpg;HOGEDRUKREINIGER WARM 560 L / 140 BAR;Warmwater-hogedrukreinigers zijn geschikt voor de meest uiteenlopende reinigingsklussen. Ze verwijderen de grootste vervuiling met gemak. Het water wordt verwarmd door een ketel die op brandstof werkt. Een stroomaansluiting van 230 / 400V is noodzakelijk.Watertemperatuur regelbaar tot maximaal 80 °CAan te sluiten op het normale waternet
NETTOYEUR HAUTE PRESSION CHAUD 750 L / 180 BARS;10305.0;https://www.boels.be/fr/louer/nettoyage/nettoyeurs-haute-pression/nettoyeur-haute-pression-chaud-750-l-180-bars;€ 118,58;€ 355,74;Les nettoyeurs haute pression à eau chaude sont indiqués pour les tâches de nettoyage les plus diverses. Ils éliminent facilement les plus grandes saletés. L'eau est chauffée par une chaudière qui fonctionnent au carburant. Un branchement au courant de 230 / 400 V est indispensable.Température de l'eau réglable jusqu'à max. 140 °Cà raccorder au réseau d'eau courante;https://www.boels.be/assets/modules/products/nettoyeur_haute_pression_chaud_750_l_180_bars_big_1.jpg; + Gants de protection obligatoires + Protection auditive et oculaire obligatoires + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_nettoyeur_haute_pression_chaud_750_l_180_bars_big_1.jpg;HOGEDRUKREINIGER WARM 750 L / 180 BAR;Warmwater hogedrukreinigers zijn geschikt voor de meest uiteenlopende reinigingsklussen. Ze verwijderen de grootste vervuiling met gemak. Het water wordt verwarmd door een ketel die op brandstof werkt. Een stroomaansluiting van 230 / 400V is noodzakelijk.Watertemperatuur regelbaar tot maximaal 140 °CAan te sluiten op het normale waternet
NETTOYEUR HAUTE PRESSION 200 BARS, MOBILE, AVEC DÉSHERBAGE;10312.0;https://www.boels.be/fr/louer/nettoyage/nettoyeurs-haute-pression/nettoyeur-haute-pression-200-bars-mobile-avec-desherbage;p.s.d.;p.s.d.;"Nettoyeur haute pression à eau chaude équipé des technologies les plus ""vertes"". Nos nettoyeurs haute pression sont polyvalents surtout en des lieux dépourvus d'électricité grâce à leur propre source d'entraînement et fonctionnement autonome. Les lances haute et basse pression standard intégrées augmentent le rayon d'action de ce nettoyeur haute pression mobile.Avec lance de désherbage d’une largeur de travail de 50 cmAvec lance de désherbage équipée d'une tête de pulvérisation de 10 cm pour les endroits difficilement accessiblesGrand rayon d'action grâce à son fonctionnement autonome indépendant d'une source d'énergie séparéeéquipé de dévidoirs haute/basse pression avec 30 m de tuyau";https://www.boels.be/assets/modules/products/nettoyeur_haute_pression_200_bars_mobile_avec_desherbage_big_1.jpg; + Gants de protection obligatoires + Protection auditive et oculaire obligatoires +  Vêtements de travail / de protection obligatoires + Equipé d’un dispositif d’attelage + Boels Evolution;https@__www.boels.be_assets_modules_products_nettoyeur_haute_pression_200_bars_mobile_avec_desherbage_big_1.jpg;HOGEDRUKREINIGER 200 BAR WARMWATER MOBIEL INCL. ONKRUIDBESTRIJDING;Heetwaterhogedrukreiniger standaard voorzien van toebehoren om mileuvriendelijk, zonder het gebruik van chemicaliën, onkruid te bestrijden middels het gebruik van warmwater. De onkruidlans is voorzien van wielen waardoor de afstand tot de ondergrond ten alle tijden optimaal is om het onkruid te bestrijden.Daarnaast is deze trailer een zeer efficiënte warmwater hogedrukreiniger voor gemeentediensten, de industrie en de bouw om er enkele te noemen.Inclusief onkruidlans met een werkbreedte van 50cmInclusief onkruidlans met een 10cm grote sproeikop voor moeilijk bereikbare plaatsenGrote actieradius door zijn autonome werking onafhankelijk van een separate krachtbronUitgerust met hogedruk-/ lagedrukhaspels elk voorzien van 30m slang
NETTOYEUR HAUTE PRESSION MOBILE EAU CHAUDE;;https://www.boels.be/fr/louer/nettoyage/nettoyeurs-haute-pression/nettoyeur-haute-pression-mobile-eau-chaude;p.s.d.;p.s.d.;Là où la puissance de nettoyage des nettoyeurs haute pression classiques ne suffit pas ces nettoyeurs haute pression Ultra High Pressure sont la solution.Très haute pression avec commande pression-nombre de toursONE CALL 070-22 28 18 (€ 0,15 p/min.);https://www.boels.be/assets/modules/products/nettoyeur_haute_pression_mobile_eau_chaude_big_1.jpg; + Gants de protection obligatoires + Protection auditive et oculaire obligatoires +  Vêtements de travail / de protection obligatoires + Equipé d’un dispositif d’attelage;https@__www.boels.be_assets_modules_products_nettoyeur_haute_pression_mobile_eau_chaude_big_1.jpg;;
NETTOYEUR DE TERRASSE 610MM ESSENCE;10308.0;https://www.boels.be/fr/louer/nettoyage/nettoyeurs-haute-pression/nettoyeur-de-terrasse-610mm-essence;€ 108,90;€ 326,70;Pour enlever facilement par exemple des dépôts verts, des saletés ou de la mousse sur terrasses et voies d'accès. Grâce à la haute pression et à la large surface de travail ces machines conviennent particulièrement au nettoyage de grandes surfaces. Équipées d'une lance haute pression pour nettoyer sous pression le sous-sol ou d'autres surfaces. Un simple renversement de levier permet de passer d'une utilisation comme nettoyeur de terrasse à une utilisation comme lance haute pression.Avec dévidoir avec 10 m de flexible pour lance haute pressionCommande facile;https://www.boels.be/assets/modules/products/nettoyeur_de_terrasse_610mm_essence_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Protection auditive et oculaire obligatoires + Transport en voiture particulière;https@__www.boels.be_assets_modules_products_nettoyeur_de_terrasse_610mm_essence_big_1.jpg;TERRASREINIGER 610MM BENZINE;Voor het op een eenvoudige wijze verwijderen van bijvoorbeeld groenaanslag, vuil en mos op terrassen en opritten. Door de hoge druk en het brede werkoppervlak maken deze machine uitermate geschikt voor het reinigen van grote oppervlakken.Voorzien van hogedruklans om de ondergrond of andere oppervlakken schoon te spuiten. Door middel van het eenvoudig omzetten van een hendel kan men wisselen tussen het gebruik als terrasreiniger of als hogedrukspuit.Voorzien van haspel met 10 m slang voor de hogedruklansEenvoudige bediening
LAVEUR DE SOL ( NETTOYEUR SOLS ET SURFACES );10311.0;https://www.boels.be/fr/louer/nettoyage/nettoyeurs-haute-pression/laveur-de-sol-nettoyeur-sols-et-surfaces-;€ 15,73;€ 39,33;Avec ce nettoyeur de surface, vous gagnez du temps et vous nettoyez une surface sans pulvériser ou être mouillé. Les pulvérisateurs rotatifs permettent des prestations parfaites. Convient pour nettoyer des terrasses et des voies d'accès, mais aussi les ateliers ou les grandes cuisines.à raccorder sur les nettoyeurs haute pression 230 V;https://www.boels.be/assets/modules/products/laveur_de_sol_nettoyeur_sols_et_surfaces__big_1.jpg; + Gants de protection obligatoires;https@__www.boels.be_assets_modules_products_laveur_de_sol_nettoyeur_sols_et_surfaces__big_1.jpg;OPPERVLAKTEREINIGER;Met deze oppervlaktereiniger bespaart u niet alleen tijd maar bereikt u ook nog eens een egaal gereinigd oppervlak zonder te spuiten of nat te worden. De roterende sproeiers zorgen voor een perfecte oppervlakteprestatie.Geschikt voor het reinigen van terrassen en opritten maar ook voor de werkplaats of een grootkeuken.Aan te sluiten op de 230 V hogedrukreinigers
DÉBOUCHEUR POUR ÉVIER 6 M;10402.0;https://www.boels.be/fr/louer/nettoyage/deboucher/deboucheur-pour-evier-6-m;€ 13,92;€ 27,83;Le ressort flexible retire la majeure partie du bouchon des canalisations de l'évier et de la douche.Manœuvrable dans des virages en U et en S;https://www.boels.be/assets/modules/products/deboucheur_pour_evier_6_m_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Protection oculaire obligatoire;https@__www.boels.be_assets_modules_products_deboucheur_pour_evier_6_m_big_1.jpg;GOOTSTEENONTSTOPPER 6 M;De flexibele veer verwijdert de meest lastige verstopping in gootsteen en douche afvoerleidingen.Manoeuvreert door U- én S-bochten
